title,date,author_for_reference,pdf_url
A Mixed Approach to Rigorous Development of Control Designs,2013-08,M. Satpathy,https://eprints.soton.ac.uk/354282/1/2013MSC_0143_FI.pdf
Systematic Development of Control Designs via Formal Refinement,2013-02,Manoranjan Satpathy,https://eprints.soton.ac.uk/349770/1/models31.pdf
MBER transmit precoding for the rank-deficient MIMO-aided Internet of Things,2018-12-18,K. Satyanarayana,https://eprints.soton.ac.uk/421986/1/final_paper.pdf
Millimeter wave hybrid beamforming with DFT-MUB aided precoder codebook design,2018-02-08,K. Satyanarayana,https://eprints.soton.ac.uk/411011/1/VTC_submitted.pdf
Drag it together with Groupie: making RDF data authoring easy and fun for anyone,2011-03,Jack Saunders,https://eprints.soton.ac.uk/335028/1/paper.pdf
Photovoltaic cells for micro-scale wireless sensor nodes: measurement and modeling to assist system design,2015-09-02,Anand Savanth,https://eprints.soton.ac.uk/381613/1/paper.pdf
A 0.68nW/kHz supply-independent relaxation oscillator with ±0.49%/V and 96ppm/C stability,2017-02,Parameshwarappa Savanth,https://eprints.soton.ac.uk/404530/1/ISSCC_2017.pdf
A 50nW voltage monitor scheme for minimum energy sensor systems,2017-01,Parameshwarappa Savanth,https://eprints.soton.ac.uk/404605/1/VLSID_2017.pdf
Energy neutral sensor system with micro-scale photovoltaic and thermoelectric energy harvesting,2018-07-26,"Parameshwarappa Anand, Kumar Savanth",https://eprints.soton.ac.uk/415324/1/PMEMS17.pdf
Co-simulation of Event-B and Continuous Models in Rodin,2013-06,Vitaly Savicks,https://eprints.soton.ac.uk/360400/1/14_Savicks.pdf
Co-simulating Event-B and continuous models via FMI,2014-07,Vitaly Savicks,https://eprints.soton.ac.uk/365252/1/ss14_ebfmi.pdf
Co-simulation environment for Rodin: landing gear case study,2014-06,Vitaly Savicks,https://eprints.soton.ac.uk/364883/1/abz_lg_printer.pdf
Rodin multi-simulation plug-in,2014-04,Vitaly Savicks,https://eprints.soton.ac.uk/365249/1/rms.pdf
Giant sub-THz nonlinear response in superconducting metamaterial,2014-06,V. Savinov,https://eprints.soton.ac.uk/368745/1/6424.pdf
Planar superconducting toroidal metamaterial: a source for oscillating vector-potential?,2014-06,V. Savinov,https://eprints.soton.ac.uk/368748/1/6422.pdf
Electro-optical modulation of sub-terahertz radiation with superconducting metamaterial,2012,V. Savinov,https://eprints.soton.ac.uk/376466/1/5414.pdf
Flux exclusion quantum superconducting metamaterial,2012-05,V. Savinov,https://eprints.soton.ac.uk/379235/1/5413.pdf
Toroidal photonic metamaterial,2012-05,Vassili Savinov,https://eprints.soton.ac.uk/379236/1/5404.pdf
Demonstrating elusive toroidal dipolar response in metamaterials,2011-05-22,Vassili Savinov,https://eprints.soton.ac.uk/341551/1/5573.pdf
Light localization in disordered metamaterials,2011-05-22,Salvatore Savo,https://eprints.soton.ac.uk/341549/1/5574.pdf
Templated growth of II-VI semiconductor optical fiber devices and steps towards infrared fiber lasers,2015-02,Pier J. A. Sazio,https://eprints.soton.ac.uk/375129/1/6815.pdf
Towards a Multi-Style Service-Oriented Architecture for Earth Observations,2011-04,Sven Schade,https://eprints.soton.ac.uk/272333/1/2011_-_22333.pdf
Ideological battles in exile and beyond: avant-garde music and anti-semitism in the Free German League of culture,2010-11-04,Florian Scheding,https://eprints.soton.ac.uk/185177/1/Ams_paper.doc
"""Fresh Approaches to Clinical Teaching"" (FACT) – developing and delivering an innovative staff development course at Kassel School of Medicine",2017-03-16,Julia Schendzielorz,https://eprints.soton.ac.uk/408507/1/2017_03_13_FACT_at_RIME_final_version_JS_CP_SM_AT.pptx
Characterization of atomic layer deposited alumina thin films on black silicon textures using helium ion microscopy,2019-08-27,"Tudor, Emilian Scheul",https://eprints.soton.ac.uk/434209/1/SiliconPV2019fullafterreviewer_SCHEUL.docx
Metal-assisted chemically etched black silicon for crystalline silicon solar cells,2018-04,"Tudor, Emilian Scheul",https://eprints.soton.ac.uk/422054/1/PVsat14_Scheul_FINAL.pdf
A User-Centric Approach to eCertificate for Electronic Identities (eIDs) Management in Mobile Environment,2011-02-22,Michele Schiano di Zenise,https://eprints.soton.ac.uk/272055/1/FinalPaperID192%2528eID%2529.pdf
Evaluation of terrain collision risks for flight style autonomous underwater vehicles,2016-12-12,Sophia Schillai,https://eprints.soton.ac.uk/400679/1/main.pdf
Deceiving cyber adversaries: A game theoretic approach,2018-07-10,Aaron Schlenker,https://eprints.soton.ac.uk/425571/1/p892.pdf
Is language modeling enough? Evaluating effective embedding combinations,2020-02-11,Rudolf Schneider,https://eprints.soton.ac.uk/438613/1/LREC20_LM_TM_27_1_.pdf
Large-scale label-free quantitative mapping of the sputum proteome,2018-06-01,James Schofield,https://eprints.soton.ac.uk/420876/1/JSchofield_sputum_proteome_paper.pdf_10_05_2018.pdf
Classification of small-spot direct UV written fiber Bragg gratings through extreme thermal treatment,2018-07-29,S.L. Scholl,https://eprints.soton.ac.uk/422471/1/Classification_of_Small_Spot_Direct_UV_Written_Fiber_Bragg_Gratings_Through_Extreme_Thermal_Treatment.pdf
Towards SPARQL instance-level Update in the Presence of OWL-DL TBoxes,2018,Claudia Schon,https://eprints.soton.ac.uk/420489/1/DEW_paper_2.pdf
Metaproperty-guided deletion from the instance-level of a knowledge base,2018-10-31,Claudia Schon,https://eprints.soton.ac.uk/423221/1/paper_5.pdf
Mobile being: How inbodied &amp; embodied practice may inform mobile cognition,2015-08-24,M. C. Schraefel,https://eprints.soton.ac.uk/379450/1/mobileCognition6-sm.pdf
The significance of social networks for understanding vulnerability in later life,2021-09-24,Elisabeth Schroeder-Butterfill,https://eprints.soton.ac.uk/451531/1/Presentation_on_social_networks_Older_adults_research_group_esb.pdf
Mid-life vulnerabilities in Indonesia: a comparative lifecourse perspective,2021-07-15,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/451197/1/ESB_ICOC_slides.pdf
Long-term care for older people in Indonesia: Unsustainable and unjust?,2020-07-02,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/442027/1/Schroeder_Butterfill_SIG_Inaugural_presentation_July_2020_text_and_slides.pdf
"Comparing vulnerability and social network responses across lifecourse stages, cultures and socio-economic strata in Indonesia",2019-09-25,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/435889/1/SLLS_Conference_paper_web.pdf
Understanding middle age in Indonesia: negotiating demands and resources in family and community networks,2019-07-17,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/435888/1/Understanding_middle_age_in_Indonesia_web.pdf
"The transformation of communities through emigration: care provision, inter-ethnic relations and the agency of older people ‘left behind’",2018-10-24,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/426094/1/Goettingen_1.pptx
Transnational family support and the transformation of local networks: old-age support among a German minority in Romania,2016-10-01,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/411007/1/Presentation_to_RSS_Conference_in_Sibiu_3.pdf
Care as crisis and care in crisis: older people’s care networks in Indonesia before and during COVID-19,2021-06-10,Elisabeth Schröder-Butterfill,https://eprints.soton.ac.uk/451195/1/Schroeder_Butterfill_Porath_et_al.pdf
Commemorating ruins &amp; ruined commemorations: the Beichuan National Earthquake Museum,2018-10-26,Corey Kai Nelson Schultz,https://eprints.soton.ac.uk/425711/1/Beichuan.pdf
"Constructing the Jewish ""Other"" in Chinese museums",2018-09-21,Corey Kai Nelson Schultz,https://eprints.soton.ac.uk/425764/1/Soas_presentation.pdf
The Maoist peasant figure and its affective importance in contemporary visual culture,2016-11-11,Corey Kai Nelson Schultz,https://eprints.soton.ac.uk/403021/1/MigrantPresentation.pdf
Complex agent interactions in operational simulations for aerospace design,2013-02-21,Benjamin Schumann,https://eprints.soton.ac.uk/336693/1/wsc12paper.pdf
Evaluating design decisions in real-time using operations modelling,2011-03-28,Benjamin Schumann,https://eprints.soton.ac.uk/176341/1/Article_js.pdf
Are open news systems credible? An investigation into perceptions of participatory and citizen news,2016-04-23,Jonathan Scott,https://eprints.soton.ac.uk/393805/1/webist-credibility.pdf
Identifying similar opinions in news comments using a community detection algorithm,2015-12-10,Jonathan Scott,https://eprints.soton.ac.uk/385300/1/scott-socinfo.pdf
Model-based optimization of axisymmetric wave motion in buried plastic water distribution pipes,2018-09-18,O. Scussel,https://eprints.soton.ac.uk/428211/1/FINALPAPERProceedingsISMAUSD2018.pdf
The effect of microstructure on energy dissipation in 316L stainless steel,2016-09-20,P.J. Seelan,https://eprints.soton.ac.uk/407774/1/333_P.J.Seelan_SEM2016.pdf
Influence of the degree of utilization on the structural behaviour of stainless steel frames subject to fire,2021-09-09,Guillermo Segura,https://eprints.soton.ac.uk/451323/1/Segura_et_al_Eurosteel_2020.docx
Optical switching in metal electrodes embedded dual-core optical fibre,2014-09,M. Segura Sarmiento,https://eprints.soton.ac.uk/379318/1/6971.pdf
Empirical study on the usage of graph query languages in open source Java projects,2019-09-12,Philipp Seifer,https://eprints.soton.ac.uk/434439/1/camera_ready_sle19.pdf
ProGS: Property Graph Shapes Language,2021,Philipp Seifer,https://eprints.soton.ac.uk/450455/1/crc_Query_Validation_ISWC_2021_submission_5_.pdf
"Relationships: computational thinking, pedagogy of programming, and Bloom’s Taxonomy",2015,Cynthia Selby,https://eprints.soton.ac.uk/384548/1/Selby%2520WiPSCE%25202015%2520an.pdf
Computational thinking: the developing definition,2013-01-12,Cynthia Selby,https://eprints.soton.ac.uk/346937/1/Selby_an_for_eprints.pdf
Promoting computational thinking with programming,2012-11-08,Cynthia Selby,https://eprints.soton.ac.uk/346936/1/WiPSCE_ao_soton_eprints.pdf
Four approaches to teaching programming,2011-07-04,Cynthia Selby,https://eprints.soton.ac.uk/346935/1/LMT%25202011.pdf
Evidence of assessing computational thinking,2015-07,Cynthia Selby,https://eprints.soton.ac.uk/377856/1/IFIP_TC3_Vilnius2015
Computational thinking: the developing definition,2013,Cynthia Selby,https://eprints.soton.ac.uk/356481/1/Selby_Woollard_bg_soton_eprints.pdf
Toolkit: Senegal on the screen,2020-04-06,Estrella Sendra,https://eprints.soton.ac.uk/445968/1/SW_Lagos_Toolkit_Estrella_Sendra_1_1.pdf
Leveraging error correction in voice-based text entry by Talk-and-Gaze,2020-04-21,Korok Sengupta,https://eprints.soton.ac.uk/437207/1/CHI2020_TAG_VoiceGazeTextEdit_camera_ready_copy.pdf
Impact of variable positioning of text prediction in gaze-based text entry,2019-04-01,Korok Sengupta,https://eprints.soton.ac.uk/429754/1/ETRA19_Paper_147.pdf
GazeTheKey: interactive keys to integrate word predictions for gaze-based text entry,2017-03,Korok Sengupta,https://eprints.soton.ac.uk/404892/1/iui17-demo-WeST.pdf
Analyzing the impact of cognitive load in evaluating gaze-based typing,2017-11-13,Korok Sengupta,https://eprints.soton.ac.uk/410252/1/IEEE_CBMS_2017.pdf
Capillary-based high-harmonic generation driven by different laser systems,2021-06-25,Samuel Senior,https://eprints.soton.ac.uk/452472/1/2106_CLEO_EU2021_HHG_driving_lasers_SamSenior.pdf
Numerical modelling of pump-wavelength dependence of high harmonic generation efficiency,2020-04-06,"Samuel, Martin Senior",https://eprints.soton.ac.uk/439350/1/2003_SPIE_Photonics_EU_TechnicalAbstract_SamuelSenior4.pdf
The Influence of Graphene Oxide on the electrical conduction in unidirectional CFRP laminates for wind turbine blade applications,2017-09-13,E.C. Senis,https://eprints.soton.ac.uk/429323/1/ICOLSE_2017_Senis_final.pdf
Characterization of through-thickness thermal conductivity of wind turbine blade CFRP materials using a steady-state technique,2017-08-20,Evangelos Senis,https://eprints.soton.ac.uk/417840/1/ICCM21_Senis_ott_ig.pdf
Reducing the electrical anisotropy in unidirectional CFRP materials for wind turbine blade applications,2017-09-13,Evangelos Senis,https://eprints.soton.ac.uk/418215/1/ICOLSE2017_Senis_iog_ott_lc.pdf
Assessing the dispersion of nanoinclusions in nanoreinforced CFRP laminates using electrical resistance measurements,2018-06-24,Evangelos C. Senis,https://eprints.soton.ac.uk/422394/1/ECCM18_Senis_submit.pdf
Applications of energy-driven computing: a transiently-powered wireless cycle computer,2017,Uvis Senkans,https://eprints.soton.ac.uk/414502/1/ENSsys_CR.pdf
How do fintech firms address financial inclusion?,2020-11-11,P.K. Senyo,https://eprints.soton.ac.uk/444340/1/ICIS2020.pdf
An overview of cloud computing adoption across industries in a developing country,2015,PK Senyo,https://eprints.soton.ac.uk/438647/1/Overview_of_cloud_computing_adoption_Final.pdf
Unpacking the role of political will in digital business ecosystem development for socioeconomic benefits,2019-05-15,PK Senyo,https://eprints.soton.ac.uk/437820/1/SENYO_2019_cright_ECISconf_Unpacking_the_role_of_political_will_in_digital_business_ecosystem_development_for_socioeconomic_benefits.pdf
Towards a methodology for modelling interdependencies between partners in digital business ecosystems,2017,PK Senyo,https://eprints.soton.ac.uk/438649/1/LISS2017_412.pdf
Understanding behaviour patterns of multi-agents in digital business ecosystems: an organisational semiotics inspired framework,2019-01-01,PK Senyo,https://eprints.soton.ac.uk/438504/1/SENYO_cright_Understanding_Behaviour_Patterns_of_Multi_Agents_in_Digital_Business_Ecosystems.pdf
A framework for assessing the social impact of interdependencies in digital business ecosystems,2018-08-01,PK Senyo,https://eprints.soton.ac.uk/437903/1/ICISO_2018_Senyo_et_al_Camera_Ready.pdf
Evolution of norms in the emergence of digital business ecosystems,2016-08-01,PK Senyo,https://eprints.soton.ac.uk/438648/1/ICISO2016.pdf
Social cost guarantees in smart route guidance,2019-08-30,Paolo Serafino,https://eprints.soton.ac.uk/435249/1/Social_Cost_Guarantees_in_Smart_Route_Guidance.pdf
A semi-holographic hyperdimensional representation system for hardware-friendly cognitive computing,2020-02-07,Alexantrou Serb,https://eprints.soton.ac.uk/427468/1/HRRs_v27.pdf
Hardware-level Bayesian inference,2017-12,Alexantrou Serb,https://eprints.soton.ac.uk/425616/1/BayesianMachine_v12.pdf
Processing big-data with memristive technologies: splitting the hyperplane efficiently,2018-05-04,Alexantrou Serb,https://eprints.soton.ac.uk/425709/1/ISCAS2018_AlexantrouSerb.pdf
A memristor-CMOS hybrid architecture concept for on-line template matching,2017-09-28,Alexantrou Serb,https://eprints.soton.ac.uk/425719/1/ISCAS_PS_2017_v2.pdf
The long grass at the North Pole,2019-07-15,Andrew Serdy,https://eprints.soton.ac.uk/450779/1/Long_Grass_Serdy_revised_clean.doc
Ravens and crows in Iron Age Britain: the Danebury corvids reconsidered,2010-12,Dale Serjeantson,https://eprints.soton.ac.uk/182937/1/Serjeantson_2010_Corvids_ICAZ.pdf
Direct numerical simulations of membrane wings at low reynolds number,2014-12-02,Sonia Serrano Galiano,https://eprints.soton.ac.uk/393703/1/AIAA2015_paper_Florida.pdf
EEVi – framework for evaluating the effectiveness of visualization in cyber-security,2017-02-16,Aneesha Sethi,https://eprints.soton.ac.uk/402853/1/EEVi%2520-%2520Eprints.pdf
EEVi – framework for evaluating the effectiveness of visualization in cyber-security,2017-02-16,Aneesha Sethi,https://eprints.soton.ac.uk/402853/2/EEVi.pdf
Expert-interviews led analysis of EEVi - a model for effective visualization in cyber-security,2017-10-09,Aneesha Sethi,https://eprints.soton.ac.uk/413439/1/EEVi.pdf
Early-late coordinated beam-scheduling aided MmWave cellular networks,2019-12-09,Ziyuan Sha,https://eprints.soton.ac.uk/436777/1/gc2019_paper.pdf
Towards a classification framework for social machines,2013,Nigel R. Shadbolt,https://eprints.soton.ac.uk/350513/1/socm2013_submission_9.pdf
Soft Error-Aware Design Optimization of Low Power and Time-Constrained Embedded Systems,2010-03-08,Rishad Ahmed Shafik,https://eprints.soton.ac.uk/268170/1/10.6_4_0678.pdf
