title,date,author_for_reference,pdf_url
3D imaging of roadside and underground railway particulate matter structures,2023-01-03,D Wertheim,https://researchspace.bathspa.ac.uk/15186/6/indexcodes.txt
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/1/14431.pdf
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/2/indexcodes.txt
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/3/lightbox.jpg
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/4/preview.jpg
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/5/medium.jpg
White supremacy in postgraduate education at elite universities in England: the role of the gatekeepers,2023-01-02,D Jackson-Cole,https://researchspace.bathspa.ac.uk/14431/6/small.jpg
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/1/14731.pdf
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/2/indexcodes.txt
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/3/lightbox.jpg
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/4/preview.jpg
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/5/medium.jpg
"Covid, schooling and race in England: a case of necropolitics",2023-01-01,C Chadderton,https://researchspace.bathspa.ac.uk/14731/6/small.jpg
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/1/14556.pdf
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/2/indexcodes.txt
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/3/lightbox.jpg
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/4/preview.jpg
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/5/medium.jpg
Reflective rumination mediates the effects of neuroticism upon the fading affect bias in autobiographical memory,2023-01-01,K Muir,https://researchspace.bathspa.ac.uk/14556/6/small.jpg
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/1/Robert%20Harley%20article%20copy.pdf
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/6/indexcodes.txt
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/7/lightbox.jpg
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/8/preview.jpg
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/9/medium.jpg
Robert Harley as secretary of state and his intelligence work: 1702-1708,2023-01,A Marshall,https://researchspace.bathspa.ac.uk/13732/10/small.jpg
"Our nation, their nation: Premchand, Satyajit Ray and the Indian state",2023,S Ghosh,https://researchspace.bathspa.ac.uk/10358/1/Satyajit%20Ray%20Premchand-v2.docx
"Our nation, their nation: Premchand, Satyajit Ray and the Indian state",2023,S Ghosh,https://researchspace.bathspa.ac.uk/10358/2/indexcodes.txt
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/1/Ch_5_Pedagogy_final.pdf
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/2/lightbox.jpg
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/3/preview.jpg
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/4/medium.jpg
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/5/small.jpg
Pedagogies of the peripheries: city as classroom,2023,P Hay,https://researchspace.bathspa.ac.uk/14666/6/indexcodes.txt
A mother’s work is never done: mothers affected by remand,2023,I Masson,https://researchspace.bathspa.ac.uk/14922/1/GJ%20chapter%20by%20Masson%20and%20Booth_Clean%20accepted.docx
A mother’s work is never done: mothers affected by remand,2023,I Masson,https://researchspace.bathspa.ac.uk/14922/2/indexcodes.txt
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/1/it%20is%20really%20hard%20to%20focus%20when%20there%20are%20too%20many%20things%20to%20do.pdf
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/6/indexcodes.txt
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/7/lightbox.jpg
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/8/preview.jpg
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/9/medium.jpg
it is really hard to focus when there are too many things to do,2023,J Saunders,https://researchspace.bathspa.ac.uk/15305/10/small.jpg
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/1/performing%20tasks%20they%20secretly%20believe%20do%20not%20really%20need%20to%20be%20performed.pdf
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/6/indexcodes.txt
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/7/lightbox.jpg
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/8/preview.jpg
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/9/medium.jpg
performing tasks they secretly believe do not really need to be performed,2023,J Saunders,https://researchspace.bathspa.ac.uk/15304/10/small.jpg
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/1/Winlow%20-%208173.pdf
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/6/indexcodes.txt
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/7/lightbox.jpg
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/8/preview.jpg
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/9/medium.jpg
Indigenous peoples and European/Western mapping,2023,H Winlow,https://researchspace.bathspa.ac.uk/8173/10/small.jpg
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/1/15162.pdf
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/6/indexcodes.txt
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/7/lightbox.jpg
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/8/preview.jpg
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/9/medium.jpg
What constitutes 'ethical' research for people with PMLD? A call for reader responses,2022-12-10,B Simmons,https://researchspace.bathspa.ac.uk/15162/10/small.jpg
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/1/15112.pdf
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/2/lightbox.jpg
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/3/preview.jpg
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/4/medium.jpg
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/5/small.jpg
A rapid review of reflective supervision in social work,2022-12-08,J.M Ravalier,https://researchspace.bathspa.ac.uk/15112/6/indexcodes.txt
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/1/15346.pdf
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/2/lightbox.jpg
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/3/preview.jpg
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/4/medium.jpg
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/5/small.jpg
Maker-centricity and ‘edge-places of creativity’: CARE-full making in a CARE-less world,2022-12-07,F Hackney,https://researchspace.bathspa.ac.uk/15346/6/indexcodes.txt
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/1/15062.pdf
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/6/indexcodes.txt
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/7/lightbox.jpg
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/8/preview.jpg
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/9/medium.jpg
"Summum bonum: an analysis of the complex conceptual relationship between happiness, meaning, and self-delusion",2022-12-07,E Mountbatten-O'Malley,https://researchspace.bathspa.ac.uk/15062/10/small.jpg
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/1/15161.pdf
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/2/lightbox.jpg
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/3/preview.jpg
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/4/medium.jpg
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/5/small.jpg
The nature of ECCO-TCP,2022-12-02,S.H Gregg,https://researchspace.bathspa.ac.uk/15161/6/indexcodes.txt
Building constituencies for flood risk management: critical insights from a flood defences dispute in Ireland,2022-12-01,J.M Jeffers,https://researchspace.bathspa.ac.uk/14604/1/14604.pdf
Building constituencies for flood risk management: critical insights from a flood defences dispute in Ireland,2022-12-01,J.M Jeffers,https://researchspace.bathspa.ac.uk/14604/2/lightbox.jpg
